asset_date,vcoin_id,currency,币种状态,开盘时间,官网,合约地址,official_twitter,family,chain_id,dex_chain_id,chain_source,chain_status
2026-05-31,4d6fab581194463f97d3fa1060daf9f3,OPENX,正常,2025-09-22 23:00:00,https://openxai.org/,0xA66B448f97CBf58D12f00711C02bAC2d9EAC6f7f,https://twitter.com/OpenxAINetwork,evm,,,,missing_chain_id
2026-05-31,0565b694433242fe962406c9646c2c92,0G,正常,2025-09-22 18:00:00,https://www.0gfoundation.ai/,,https://twitter.com/0g_foundation,missing,,,,
2026-05-31,c30542ffe60f4412b2adf22d843a6b0f,RIVER,正常,2025-09-22 17:03:00,https://app.river.inc/,0xdA7AD9dea9397cffdDAE2F8a052B82f1484252B3,https://twitter.com/RiverdotInc,evm,,,,missing_chain_id
2026-05-31,ff205f35f686414491e83810b8cc6a53,NUMI,正常,2025-09-22 15:00:00,https://numine.io/,0xC61eb549Acf4A05Ed6e3Fe0966f5e213b23541cE,https://twitter.com/numineverse,evm,,,,missing_chain_id
2026-05-31,bb718980adea45109fe0980769302a5b,GIGGLE,正常,2025-09-22 12:25:00,https://giggletoken.com/,0x20d6015660b3fe52e6690a889b5C51F69902cE0e,https://twitter.com/GiggleFundBSC,evm,,,,missing_chain_id
2026-05-31,1756c683e5024403ad0f4adb0ad671fe,AMORE,正常,2025-09-19 18:00:00,https://amorecoin.love,EQC7js8NLX3v57ZuRmuusNtMSBdki4va_qyL7sAwdmosf_xK,https://x.com/AmoreCoin,ton,ton,ton,address_format,
2026-05-31,6c680c1c9a7549578c41ff66ee558bfe,ASTER,正常,2025-09-19 11:35:00,https://www.asterdex.com/,0x000Ae314E2A2172a039B26378814C252734f556A,https://twitter.com/Aster_DEX,evm,,,,missing_chain_id
2026-05-31,9b10b738991e4df4b8ffd581744cb785,MVRK,正常,2025-09-18 21:00:00,https://mavryk.org,,https://twitter.com/MavrykNetwork,missing,,,,
2026-05-31,e970bd0a3dde446d8309f625e8dea17d,LBTC,正常,2025-09-18 19:00:00,https://www.lombard.finance/,0x8236a87084f8B84306f72007F36F2618A5634494,https://twitter.com/lombard_finance,evm,,,,missing_chain_id
2026-05-31,638c711aff784b8ea24f4670a655fda6,BARD,正常,2025-09-18 19:00:00,https://www.lombard.finance/,0xf0DB65D17e30a966C2ae6A21f6BBA71cea6e9754,https://x.com/lombard_finance,evm,,,,missing_chain_id
2026-05-31,ddcfeb4b897a4a6ca50f330336a1747f,AIA,正常,2025-09-18 16:00:00,https://deagent.ai,0x99cc0e7834326ec6ac571421e9b8e042e9eb63062771c77ac592bd194180b5da::deagent_token::DEAGENT_TOKEN,https://twitter.com/DeAgentAI,other,,,,
2026-05-31,8fda64cb636540438907b50564888707,ONI,正常,2025-09-17 18:00:00,https://www.onino.foundation/,,https://twitter.com/onino_io,missing,,,,
2026-05-31,72af7164c15a41978e616585f2cb4cd0,STBL,正常,2025-09-16 22:20:00,https://www.stbl.com/,0x8dEdf84656fa932157e27C060D8613824e7979e3,https://twitter.com/stbl_official,evm,,,,missing_chain_id
2026-05-31,cfc6ab72da634039b404b21698d28b5f,XL1,正常,2025-09-16 21:00:00,https://xyo.network,0xf72aE3E0DA743033AbD7A407557D684c1aE66aed,https://twitter.com/OfficialXYO,evm,,,,missing_chain_id
2026-05-31,05c4697cf36d49ccb2c0dc8a7618a010,POLYX,正常,2025-09-16 20:00:00,https://polymesh.network/,,https://twitter.com/PolymeshNetwork,missing,,,,
2026-05-31,653fc78408f9412991e4598d2fcdea9f,ETAN,正常,2025-09-16 17:00:00,https://www.etarn.io/en,0xe5E1A0a43f307F390887E2a17399172F3F9a3caB,https://twitter.com/Etarn2025,evm,,,,missing_chain_id
2026-05-31,48059aa053804756b7dbba292f58e620,ZKC,正常,2025-09-15 22:00:00,https://boundless.network/,0x000006c2A22ff4A44ff1f5d0F2ed65F781F55555,https://twitter.com/boundless_xyz,evm,,,,missing_chain_id
2026-05-31,471357ac0e344f91bb7b729db75866f0,SKY,正常,2025-09-15 16:00:00,https://sky.money/,0x56072C95FAA701256059aa122697B133aDEd9279,https://twitter.com/SkyEcosystem,evm,,,,missing_chain_id
2026-05-31,723e6daa3a72485cb5de4362fcf68b87,COLS,正常,2025-09-15 15:00:00,https://www.cointel.io/en,0x97f2624D5f99A953AE5574ea57d3268785941DE4,https://twitter.com/Cointel_io,evm,,,,missing_chain_id
2026-05-31,ea1868222c334f86a81236805a4d6e82,TLTON,正常,2025-09-12 22:30:00,https://app.ondo.finance/assets/tlton,0x992651BFeB9A0DCC4457610E284ba66D86489d4d,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,f8c5fdbd10924a77b2e9cc419a6c224d,INTCON,正常,2025-09-12 22:30:00,https://app.ondo.finance/assets/intcon,0xFdA09936DbD717368De0835bA441d9E62069d36f,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,5e95eee896904570986447cf9ca9fc70,HIMSON,正常,2025-09-12 22:30:00,https://app.ondo.finance/assets/himson,0xCa468554e5C0423Ee858fe3942c9568C51FcAa79,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,2b315eb0f60e49f3901ba2fd9e1fef81,SNOWON,正常,2025-09-12 22:30:00,https://app.ondo.finance/assets/snowon,0x5D1a9a9B118fF19721e0111f094f2360b6Ef7A2f,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,2bc29aba86714b84986d6fe941d1e2c1,QCOMON,正常,2025-09-12 22:00:00,https://app.ondo.finance/assets/qcomon,0xE3419710c1f77D44B4DaB02316d3f048818C4E59,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,0b9ab138b64242dba92a6ab5afb5a7ac,MUON,正常,2025-09-12 22:00:00,https://app.ondo.finance/assets/muon,0x050362Ab1072Cb2Ce74d74770E22A3203Ad04ee5,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,01d96aa6ca6343abb8eeed4a322419f3,ADBEON,正常,2025-09-12 22:00:00,https://app.ondo.finance/assets/adbeon,0x7042a8fFc7c7049684BfBc2fcb41b72380755a43,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,b857f13394fa4027b6f92d644740a12b,SHOPON,正常,2025-09-12 22:00:00,https://app.ondo.finance/assets/shopon,0x908266C1192628371Cff7AD2F5Eba4dE061a0ac5,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,c1d68f413be149c0aaca044a109be471,ARMON,正常,2025-09-12 22:00:00,https://app.ondo.finance/assets/armon,0x5Bf1b2A808598C0eF4Af1673a5457d86fE6d7B3d,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,34d5ccdc08ce4ddb9f283f0781cbaffd,UBERON,正常,2025-09-12 21:30:00,https://app.ondo.finance/assets/uberon,0x5Bcd8195E3Ef58f677aeF9eBC276B5087c027050,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,5de8a7b8a0134e2da996fe567c3c5378,AMDON,正常,2025-09-12 21:30:00,https://app.ondo.finance/assets/amdon,0x0C1f3412A44Ff99E40bF14e06e5Ea321aE7B3938,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,b08aed1144dc4fc7b7697039c2fae335,TSMON,正常,2025-09-12 21:30:00,https://app.ondo.finance/assets/tsmon,0x3Cafdbfe682aec17d5acE2f97A2f3ab3dCf6a4A9,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,97366a358b2240e691a8956535dc4cdb,ORCLON,正常,2025-09-12 21:30:00,https://app.ondo.finance/assets/orclon,0x8a23C6BaadB88512b30475C83Df6A63881e33e1E,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,8eadb6ec77b54637a823e36c16a89f27,ASMLON,正常,2025-09-12 21:30:00,https://app.ondo.finance/assets/asmlon,0xE51bA774ebF6392c45Bf1d9E6b334d07992460d3,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,f820e05c2ca7455e8213987238979120,DEFACTOR,正常,2025-09-12 18:00:00,t.co/PGcBLpXFz1,0x0b0E6E32E4d69cB418630163574959108EdCB80E,https://x.com/defactor_,evm,,,,missing_chain_id
2026-05-31,254b4d8813d84fe39b57a4faaaf3cefb,UB,正常,2025-09-12 16:00:00,https://unibase.com/,0x6944E1DF6Bf5972305f9Ab25dF47ef10De01bcc8,https://twitter.com/unibase_ai,evm,,,,missing_chain_id
2026-05-31,a593cdd409eb478998a2f34885e46170,NETX,正常,2025-09-12 13:00:00,https://www.netx.world/,0x4c32964715e9a42F8d119bFA8917d57822d3aDF1,https://twitter.com/netx_world,evm,,,,missing_chain_id
2026-05-31,dc12bde116b04b7cb35d926de6863355,HOLO,正常,2025-09-11 18:38:00,https://holoworld.com/,0x1a5D7E4c3A7F940B240b7357a4bFED30D17f9497,https://x.com/holoworldai,evm,,,,missing_chain_id
2026-05-31,4f30f813ad2e42e9b05e90ca08b815e5,LINEA,正常,2025-09-10 22:26:00,https://linea.build/association,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,https://twitter.com/LineaAssoc,evm,,,,missing_chain_id
2026-05-31,75cde9ced78543bc8f8879f035d072c9,BABYBONK,正常,2025-09-10 19:00:00,https://babybonkcoin.io/,0x180b25beb6c84c2b3855E630d50C965425Fb5de2,https://twitter.com/BabyBonkCoin,evm,,,,missing_chain_id
2026-05-31,28583e834b2549adbd6ed118fd9f026f,RAIN,正常,2025-09-10 18:00:00,https://www.rain.one,0x25118290e6A5f4139381D072181157035864099d,https://x.com/Rain__Protocol,evm,,,,missing_chain_id
2026-05-31,175159c5911343eda96a466c1aae9794,IXFI,正常,2025-09-10 01:00:00,https://www.ixfi.com/,0xeB32e776b75707487D044c5B75462a11f72B905C,https://x.com/ixfiexchange,evm,,,,missing_chain_id
2026-05-31,861cd75602044d2d99ae1360b024b957,QQQON,正常,2025-09-09 23:00:00,https://app.ondo.finance/assets/qqqon,0x0e397938C1Aa0680954093495B70A9F5e2249aBa,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,027b74e81f9541a1b52c6d4c7511d528,SPYON,正常,2025-09-09 23:00:00,https://app.ondo.finance/assets/spyon,0xFeDC5f4a6c38211c1338aa411018DFAf26612c08,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,6a009203213c417482dcd5ffdd48ca41,SBETON,正常,2025-09-09 23:00:00,https://app.ondo.finance/assets/sbeton,0xfDb46864A7C476F0914c5E82CdED3364a9F56F8a,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,d88a13365b9842e09daaf28175296f88,FIGON,正常,2025-09-09 23:00:00,https://app.ondo.finance/assets/figon,0x073E7a0669833d356fa88ca65CC6D454EFaAa3c5,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,a161e5a2f9a54f7c91ad9f35f1378792,RDDTON,正常,2025-09-09 22:30:00,https://app.ondo.finance/assets/rddton,0xA9431d354cFAD3c6B76E50f0e73b43D48Be80CD0,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,d236c5a205aa47d69b68f1744620be38,GMEON,正常,2025-09-09 22:30:00,https://app.ondo.finance/assets/gmeon,0x71d24Baeb0A033ec5F90FF65C4210545AF378D97,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,bfa9ebd3619749f689bfe8db56131690,FUTUON,正常,2025-09-09 22:30:00,https://app.ondo.finance/assets/futuon,0x5Ce215d9c37a195DF88e294a06B8396C296B4e15,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,4c1487ac2d8146c0b84617bbe35c3eb2,JDON,正常,2025-09-09 22:00:00,https://app.ondo.finance/assets/jdon,0xdeB6B89088cA9B7d7756087c8a0F7C6DF46f319C,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,bca6dec507b64707b7e3fe69cfffea43,ABNBON,正常,2025-09-09 22:00:00,https://app.ondo.finance/assets/abnbon,0xb035c3d5083bdc80074F380aeBc9Fcb68aBa0A28,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,4afc02d8a402451881bd921faa87c0ba,IAUON,正常,2025-09-09 22:00:00,https://app.ondo.finance/assets/iauon,0x4f0CA3df1c2e6b943cf82E649d576ffe7B2fABCF,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,facce89cbf9d482eb9ad4af19c4ebbfb,MSTRON,正常,2025-09-09 21:30:00,https://app.ondo.finance/assets/mstron,0xCabD955322dfbf94C084929ac5E9Eca3fEB5556F,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,063e25f053aa4686af3d74469df7f84a,SPOTON,正常,2025-09-09 21:30:00,https://app.ondo.finance/assets/spoton,0x590F21186489cA1612f49a4B1ff5c66acD6796A9,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,babc1622d44b4cf4a95175d080105c25,PEPON,正常,2025-09-09 21:30:00,https://app.ondo.finance/assets/pepon,0x3cE219D498D807317F840f4CB0f03FA27dd65046,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,a52431edba6c4b69be0c12420f45d0e4,AVNT,正常,2025-09-09 21:00:00,https://www.avantisfi.com/,0x696F9436B67233384889472Cd7cD58A6fB5DF4f1,https://twitter.com/avantisfi,evm,,,,missing_chain_id
2026-05-31,96d1de03793649cfba53aa48d880cfee,ART,正常,2025-09-09 20:00:00,https://liveart.io/,0x4DEC3139f4A6c638E26452d32181fe87A7530805,https://x.com/LiveArtX,evm,,,,missing_chain_id
2026-05-31,7b33b684a82548c49fad6812845670da,BABAON,正常,2025-09-08 23:00:00,https://app.ondo.finance/assets/babaon,0x41765F0FCddC276309195166C7A62AE522FA09ef,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,e8306ad7e1024dcc8526784860fd356f,ACNON,正常,2025-09-08 23:00:00,https://app.ondo.finance/assets/acnon,0xAbA9Ae731Aad63335C604E5f6E6A5db2e05f549d,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,ad086d46ee8b44be8d0e26406829a59f,ABTON,正常,2025-09-08 23:00:00,https://app.ondo.finance/assets/abton,0x3859385363f7BB4Dfe42811cCF3F294FcD41dd1D,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,f3e6429c304341e39b4886b0027123e5,UNHON,正常,2025-09-08 22:30:00,https://app.ondo.finance/assets/unhon,0x075756F3b6381a79633438fAA8964946bf40163d,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,6e7edf2d7b1e4c5796fc9f980c527284,PLTRON,正常,2025-09-08 22:30:00,https://app.ondo.finance/assets/pltron,0x0c666485b02F7A87d21AdD7AEb9F5e64975AA490,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,06d4710265264e4f944ca96bdff99f76,CSCOON,正常,2025-09-08 22:30:00,https://app.ondo.finance/assets/cscoon,0x980a1001ee94e54142b231f44C7CA7c9DF71FBe1,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,931aab1f63bb414aa20980acb7fe39c2,NFLXON,正常,2025-09-08 22:00:00,https://app.ondo.finance/assets/nflxon,0x032deC3372F25C41EA8054B4987a7c4832CDB338,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,0dbb5d812b3448ccb078633c1ddc3252,MAON,正常,2025-09-08 22:00:00,https://app.ondo.finance/assets/maon,0xA29dC2102dfc2a0A4A5dCb84Af984315567c9858,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,f302f6e8b72e473ea55c6d5fd8e3d7c4,VON,正常,2025-09-08 22:00:00,https://app.ondo.finance/assets/von,0xaC37c20C1d0E5285035e056101a64e263Ff94a41,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,16d55e1120af4b4f990fd4f0dd0b2175,MSFTON,正常,2025-09-08 21:30:00,https://app.ondo.finance/assets/msfton,0xB812837b81a3a6b81d7CD74CfB19A7f2784555E5,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,325eef92cac44568a7af9fbdab77fe1e,LLYON,正常,2025-09-08 21:30:00,https://app.ondo.finance/assets/llyon,0xf192957AE52dB3eb088654403CC2eDeD014ae556,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,6cebe45f47ba497db12a179fa71f9dd9,AVGOON,正常,2025-09-08 21:30:00,https://app.ondo.finance/assets/avgoon,0x0d54D4279B9E8c54cD8547c2C75A8Ee81A0BcaE8,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,47e2f996377c4f998577b1514495ba2a,MIRROR,正常,2025-09-08 21:00:00,https://www.blackmirrorclub.com/,0xe1bfA25468AF64e366ddAFC9D91bCc6c97439A14,https://twitter.com/blackmirror_xp,evm,,,,missing_chain_id
2026-05-31,1fc22a8bdf3b491a9c90c7add5c9c4e6,OPEN,正常,2025-09-08 19:00:00,https://www.openledger.xyz/,0xA227Cc36938f0c9E09CE0e64dfab226cad739447,https://x.com/Openledgerhq,evm,,,,missing_chain_id
2026-05-31,2a8ed21823be4280bf65fd00851a75e2,KTA,正常,2025-09-07 17:00:00,https://keeta.com/,0xc0634090F2Fe6c6d75e61Be2b949464aBB498973,https://twitter.com/KeetaNetwork,evm,,,,missing_chain_id
2026-05-31,0d13fc754f694602a0bed6b0fa22706e,OHO,正常,2025-09-05 13:00:00,https://onfa.io/,0xe340a07E5C02BAe32f3265dDFe1BEa52FF217cAE,https://x.com/onfaofficial,evm,,,,missing_chain_id
2026-05-31,58dbf597f89b47af8a7f0afb5ab2e085,TRADOOR,正常,2025-09-04 20:00:00,https://tradoor.io/,0x9123400446a56176Eb1B6BE9ee5CF703e409F492,https://x.com/tradoor_io,evm,,,,missing_chain_id
2026-05-31,a7ed8c0396cc4189a58dfad7f678b115,GATA,正常,2025-09-04 18:03:00,https://www.gata.net,0x46Ee3BFC281d59009cCD06F1dD6aBDbfCd82FFC3,https://twitter.com/Gata_xyz,evm,,,,missing_chain_id
2026-05-31,0364053a95a343bcb3b70628b5e9a1ab,ZCHF,正常,2025-09-04 18:00:00,https://frankencoin.com,0xB58E61C3098d85632Df34EecfB899A1Ed80921cB,https://twitter.com/frankencoinzchf,evm,,,,missing_chain_id
2026-05-31,7cc7d0ea31af478fb4da6d7e73216e93,UNION,正常,2025-09-04 17:00:00,https://union.build/,0xba5eD44733953d79717F6269357C77718C8Ba5ed,https://twitter.com/union_build,evm,,,,missing_chain_id
2026-05-31,2fe18081e4814eaba03561bb5ae8f41e,MCDON,正常,2025-09-03 23:30:00,https://app.ondo.finance/assets/mcdon,0x4C82c8cD9a218612DCe60b156B73A36705645e3b,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,e3128e2a0e23425a91257d290b7e7ac0,CRCLON,正常,2025-09-03 23:30:00,https://app.ondo.finance/assets/crclon,0x3632DEa96A953C11dac2f00b4A05a32CD1063fAE,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,a33158290d604699b2444713d916f119,OVPP,正常,2025-09-03 23:00:00,https://openvpp.energy/,0x8C0d3ADCF8Ce094E1aE437557Ec90A6374dC9BDD,https://twitter.com/OpenVPP,evm,,,,missing_chain_id
2026-05-31,ea0d34364f8e4532af4a6799454d48f0,HOODON,正常,2025-09-03 23:00:00,https://app.ondo.finance/assets/hoodon,0x998f02A9E343EF6E3E6f28700d5A20F839fD74E6,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,f37182b8eac04d81ac856fcda580625d,COINON,正常,2025-09-03 23:00:00,https://app.ondo.finance/assets/coinon,0xF042cfa86cf1D598a75Bdb55c3507a1F39f9493b,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,9791a08491fd44bcb65e965b77a2f43e,GOOGLON,正常,2025-09-03 22:30:00,https://app.ondo.finance/assets/googlon,0xbA47214eDd2bb43099611b208f75E4b42FDcfEDc,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,872a9b448c8f4358bafe36c1c98257b9,METAON,正常,2025-09-03 22:30:00,https://app.ondo.finance/assets/metaon,0x59644165402b611b350645555B50Afb581C71EB2,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,dcbdbe4801404ca6958d0d1fbe07666a,AMZNON,正常,2025-09-03 22:00:00,https://app.ondo.finance/assets/amznon,0xbb8774FB97436d23d74C1b882E8E9A69322cFD31,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,775f9989a4a04e7989987aaa3147f16b,AAPLON,正常,2025-09-03 22:00:00,https://app.ondo.finance/assets/aaplon,0x14c3abF95Cb9C93a8b82C1CdCB76D72Cb87b2d4c,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,408e1814ad3b44c4b27711be755371c4,TSLAON,正常,2025-09-03 21:30:00,https://app.ondo.finance/assets/tslaon,0xf6b1117ec07684D3958caD8BEb1b302bfD21103f,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,bba2631b3bbb4f8b8568d95d0cafc985,NVDAON,正常,2025-09-03 21:30:00,https://app.ondo.finance/assets/nvdaon,0x2D1F7226Bd1F780AF6B9A49DCC0aE00E8Df4bDEE,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,fd6911d0c80b4576bba2c0d556b377e3,PTB,正常,2025-09-03 19:45:00,https://www.portaltobitcoin.com,0x30a25CC9c9EADe4D4d9e9349BE6e68c3411367D3,https://twitter.com/portaltobitcoin,evm,,,,missing_chain_id
2026-05-31,0ff76e1361184804b8dc5796db4dc163,CARDS,正常,2025-09-03 11:45:00,,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,,solana,solana,solana,address_format,
2026-05-31,aa75159d84eb424e885e636a5bdd6247,SOMI,正常,2025-09-02 22:25:00,https://somnia.network/,,https://twitter.com/somnia_network,missing,,,,
2026-05-31,340b7937947b46dd8ed627fac2f82ee0,Q,正常,2025-09-02 15:00:00,https://quackai.ai/,0xc07e1300dc138601FA6B0b59f8D0FA477e690589,https://x.com/QuackAI_AI,evm,,,,missing_chain_id
2026-05-31,00a5c63e5b7c4330bb935a5823bc68f5,WLFI,正常,2025-09-01 20:01:00,https://www.worldlibertyfinancial.com/,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,https://twitter.com/worldlibertyfi,evm,,,,missing_chain_id
2026-05-31,cefec32be0c94207a4284d689595ef24,FOREST,正常,2025-09-01 18:03:00,https://forest.inc,0x11cf6bF6D87CB0EB9c294fd6CBFEC91EE3a1A7D0,https://twitter.com/ProtocolForest,evm,,,,missing_chain_id
2026-05-31,a6d2085602db4566aabc1ae58dd756e3,NTH,正常,2025-08-29 18:00:00,https://nthchain.io/,0x671b710a006040Cd82a8070aBd497a7215ce6F67,https://x.com/nthchain,evm,,,,missing_chain_id
2026-05-31,b63d2393fd8441bb80ff98a9c6ab54ae,XLAB,正常,2025-08-29 15:15:00,https://www.dexlab.space/,XLnpFRQ3rSWupCRjuQfx74mgVoT3ezVJKE1CogRZxhH,https://twitter.com/Dexlab_official,solana,solana,solana,address_format,
2026-05-31,e4ee78b8997f4580a1b913f011bf1a0b,HEMI,正常,2025-08-29 12:03:00,https://hemi.xyz,0x5fFD0EAdc186AF9512542d0d5e5eAFC65d5aFc5B,https://twitter.com/hemi_xyz,evm,,,,missing_chain_id
2026-05-31,d317a3c550a9490bafc6912fe6fd0661,MITO,正常,2025-08-28 22:02:00,https://mitosis.org/,0x8e1e6BF7E13C400269987B65Ab2b5724b016CaEF,https://twitter.com/MitosisOrg,evm,,,,missing_chain_id
2026-05-31,9959cbdd8a0c4c8e8683ff8b8c16e04a,XRB,正常,2025-08-28 18:00:00,https://orobit.ai/home,0xe3338e684c636e913763a2e369455eA3E7AEce70,https://x.com/OroBit_Official,evm,,,,missing_chain_id
2026-05-31,839d184f9a784af0aafe9d9b033ec6a6,SUNRISE,正常,2025-08-27 23:00:00,https://sunriselayer.io/,urise,https://twitter.com/SunriseLayer,other,,,,
2026-05-31,c927a5233c0a4c5993f0d280f23a47b7,AI3,正常,2025-08-27 22:00:00,https://www.autonomys.xyz/,,https://twitter.com/AutonomysNet,missing,,,,
2026-05-31,148ff5ea04dd4be4840dc4e4e4a9e767,BTR,正常,2025-08-27 18:02:00,https://www.bitlayer.org/,0x0e4cf4affdb72b39ea91fa726d291781cbd020bf,https://x.com/BitLayerLabs,evm,,,,missing_chain_id
2026-05-31,511b908b6d4847f0b0df50a5eb4d11f8,PECH,正常,2025-08-27 18:00:00,https://pepecash.live/,0xD63143F1EC2EAf65329fB2B67B6F50E457b49719,https://twitter.com/pepecash_x,evm,,,,missing_chain_id
2026-05-31,2f98d7dcdbde4e86a80fe65e9d8e8d89,CAMP,正常,2025-08-27 17:00:00,https://www.campnetwork.xyz/,0x84EAac1B2dc3f84D92Ff84c3ec205B1FA74671fC,https://x.com/Camp_FND,evm,,,,missing_chain_id
2026-05-31,55734a0a34d244c4ada42a0ed031899f,MBOOM,正常,2025-08-27 16:00:00,https://melosboom.ai/,0x7aC2B2378608B090f9d54742B9b2391876fC01f4,https://x.com/MelosBoom,evm,,,,missing_chain_id
2026-05-31,51aae92bbfb948348b007784cc767cb2,DRG,正常,2025-08-26 19:00:00,https://dragonswap.app/,0x0a526e425809aEA71eb279d24ae22Dee6C92A4Fe,https://x.com/dragonswap_dex,evm,,,,missing_chain_id
2026-05-31,b32e419e65f948288a0f29908646ebe3,MTP,正常,2025-08-25 22:00:00,https://multiple.cc/,0x83330d159c9a4b09e6717feefef7a634b70d216a,https://twitter.com/MTP_Network,evm,,,,missing_chain_id
2026-05-31,06f22ab281c44564b087913b3dcbfd64,TAKE,正常,2025-08-25 20:00:00,https://overtake.world/,0x76a49ebaf991fa2d4cb6a352af14425d453fe2ba6802b5ed2361b227150b6689::take::TAKE,https://x.com/overtake_world,other,,,,
2026-05-31,9baa91cd6f924e3a8dadcea44effda89,WOLFTON,正常,2025-08-24 15:00:00,https://www.wolfonton.xyz/,EQATUaH1RszAxpEFMzPA0N7uwOxLVNH5pTOsxanx3KHBRSLQ,https://x.com/WolfonTon_x,ton,ton,ton,address_format,
2026-05-31,212e3b6c570c411d94c0e70fa6950322,XPIN,正常,2025-08-22 22:00:00,https://www.xpin.network,0xD955c9bA56Fb1AB30e34766e252A97ccCE3D31A6,https://twitter.com/XPINNetwork,evm,,,,missing_chain_id
2026-05-31,bd930ad2adad441684d45d6380a87af2,ARIA,正常,2025-08-21 21:00:00,https://www.playariagame.com,0x5d3A12c42E5372B2CC3264AB3cdcF660a1555238,https://twitter.com/PlayAriaGame,evm,,,,missing_chain_id
2026-05-31,c20d4f570e2148c3b3d3a77a75773103,AKE,正常,2025-08-21 20:00:00,https://learn.akedo.fun,0x2c3a8Ee94dDD97244a93Bc48298f97d2C412F7Db,https://twitter.com/akedofun,evm,,,,missing_chain_id
2026-05-31,5a41a0e5db8b49c0b8f3d3546ccb00b3,MINDFAK,正常,2025-08-21 17:00:00,https://mindfak.com,0x78cBEC65c55F143a9178b63243119806a659D2EF,https://twitter.com/mindfak_mf,evm,,,,missing_chain_id
2026-05-31,16000839bddb4f4aafd1ca73876629e3,GXT,正常,2025-08-21 16:00:00,https://gamex.tokyo/,FAwcjs9BKzyBfM9AMe5axNL6xMvDc1Gsey1TbXQFzBKW,https://x.com/GameX_Tokyo,solana,solana,solana,address_format,
2026-05-31,c4dd25559df84bc0986d13e26528c72d,SAPIEN,正常,2025-08-21 01:00:00,https://www.sapien.io/,0xC729777d0470F30612B1564Fd96E8Dd26f5814E3,https://twitter.com/JoinSapien,evm,,,,missing_chain_id
